1.36,1.64
1.36,1.38
1.36,1.39
1.36,1.38
1.35,1.38
1.35,1.38
1.35,1.38
1.35,1.37
1.35,1.38
1.35,1.38
1.35,1.56
1.38,1.55
1.35,1.43
1.34,1.42
1.34,1.36
1.34,1.35
1.34,1.35
1.34,1.35
1.34,1.36
1.34,1.35
1.34,1.35
1.34,1.35
1.34,1.35
1.34,1.35
1.34,1.35
1.34,1.35
1.34,1.35
1.35,1.36
1.36,1.36
1.36,1.37
1.37,1.38
1.38,1.38
1.39,1.39
1.4,1.4
1.41,1.41
1.42,1.42
1.43,1.43
1.44,1.44
1.45,1.45
1.45,1.45
1.47,1.46
1.48,1.47
1.49,1.48
1.5,1.49
1.51,1.5
1.52,1.51
1.53,1.52
1.54,1.53
1.55,1.54
1.56,1.55
1.57,1.56
1.58,1.57
1.33,1.58
1.34,1.59
1.36,1.61
1.37,1.62
1.39,1.64
1.41,1.66
1.42,1.67
1.44,1.69
1.46,1.71
1.48,1.72
1.5,1.74
1.52,1.76
1.54,1.78
1.55,1.8
1.57,1.82
1.59,1.83
1.61,1.85
1.64,1.87
1.65,1.89
1.68,1.91
1.7,1.93
1.71,1.95
1.74,1.97
1.76,1.98
1.78,2
2.03,2.02
2.05,2.04
2.07,2.06
2.09,2.08
2.1,2.1
2.12,2.11
2.14,2.13
2.16,2.15
2.18,2.17
2.2,2.19
2.22,2.21
2.24,2.23
2.32,2.25
2.33,2.27
2.35,2.28
2.37,2.3
2.39,2.32
2.41,2.34
2.43,2.36
2.45,2.38
2.47,2.4
2.48,2.41
2.22,2.42
2.2,2.41
2.2,2.44
2.19,2.43
2.19,2.44
2.19,2.44
2.2,2.45
2.2,2.42
2.2,2.47
2.2,2.42
2.2,2.42
2.2,2.42
2.2,2.42
2.21,2.47
2.21,2.49
2.21,2.43
2.22,2.44
2.23,2.45
2.24,2.48
2.26,2.52
2.27,2.51
2.29,2.52
2.31,2.53
2.33,2.54
2.34,2.56
2.36,2.57
2.38,2.59
2.39,2.6
2.4,2.61
2.4,2.64
2.4,2.62
2.4,2.62
2.39,2.61
2.39,2.61
2.4,2.62
2.4,2.62
2.39,5
2.09,5
2.4,5
2.4,5
2.09,5
2.09,2.85
1.98,5
1.98,2.84
1.72,2.41
1.6,2.4
1.59,2.4
1.59,2.4
1.59,2.4
1.59,2.4
1.48,2.4
1.62,2.41
1.32,2.42
1.35,2.41
1.35,2.41
1.28,2.42
1.35,2.42
1.27,2.43
5,5
1.27,5
5,1.6
1.27,1.71
5,5
2.91,1.6
2.91,1.61
1.18,1.63
1.17,5
1.51,5
1.08,5
1.09,5
1.08,5
1.09,5
1.08,5
1.08,5
1.09,5
1.18,5
1.18,5
1.18,5
5,5
1.1,5
5,5
1.3,5
5,5
1.13,5
1.14,5
1.15,5
1.16,5
1.37,1.36
0.97,1.37
0.97,5
0.97,5
0.97,1.41
0.98,5
0.99,5
0.99,1.44
1,1.45
1.01,5
5,5
5,5
1.03,5
1.04,5
5,5
5,5
5,5
5,5
5,5
5,5
5,1.58
1.58,1.2
1.18,1.2
1.19,1.22
1.44,1.24
1.38,1.26
1.4,1.28
1.41,5
1.43,5
1.45,5
1.47,5
1.5,5
0.77,1.82
0.77,1.84
0.79,1.88
1.58,5
1.59,5
0.84,1.92
0.85,5
1.65,1.95
0.88,1.98
0.89,5
0.91,2.05
0.93,2.04
0.94,2.04
0.96,2.06
0.97,2.08
0.98,2.1
1,2.14
1.01,2.14
1.03,5
1.04,2.18
1.06,2.2
1.07,2.22
1.09,2.24
1.1,1.79
1.11,2.27
1.13,2.29
1.14,5
1.15,5
1.15,2.32
2.08,5
1.14,5
1.14,5
1.14,5
1.14,5
1.14,5
1.14,5
1.8,5
1.82,5
1.8,5
1.8,5
1.8,5
1.65,5
1.8,5
1.8,5
1.8,5
1.81,5
1.81,5
1.82,5
1.15,1.19
1.16,1.19
1.16,5
1.17,5
1.18,2.37
1.19,2.37
1.2,2.38
1.2,2.39
1.21,2.4
1.22,2.42
1.23,5
1.23,2.3
1.24,2.44
1.75,5
1.75,2.32
1.76,5
1.77,5
1.95,5
1.3,2.5
1.31,5
1.31,5
1.31,5
1.32,2.4
1.33,2.41
1.34,2.42
1.35,2.43
1.36,2.32
1.37,2.32
1.38,1.41
1.38,1.42
1.39,1.42
1.4,1.42
1.41,1.43
1.42,1.44
1.44,1.46
1.45,1.47
1.47,1.48
1.48,1.5
1.5,1.52
1.52,1.53
1.54,1.56
1.56,1.58
1.59,1.6
1.6,1.62
1.62,1.64
1.64,2.35
1.66,2.38
2.38,2.4
2.4,2.43
2.42,2.45
2.44,2.93
2.46,2.95
2.48,2.96
2.5,2.99
2.52,3
2.54,3.02
2.55,3.04
2.58,2.81
2.6,3.08
2.61,3.1
2.64,2.85
2.66,2.87
2.68,3.16
2.68,3
2.71,3.2
2.73,3.82
0.81,3.22
0.81,3.22
0.8,3.21
0.8,3.21
0.8,2.79
0.81,2.76
0.8,2.76
0.8,2.76
0.79,2.75
0.79,2.75
0.79,2.73
0.78,2.73
0.78,2.73
2.02,2.74
2.02,2.74
1.46,2.75
1.45,2.75
0.76,0.79
0.75,2.03
1.45,2.03
0.74,2.02
0.76,0.8
0.73,2.02
0.72,2.03
0.72,1.47
0.72,1.46
0.71,0.75
0.7,0.75
4.78,0.75
0.7,0.74
0.69,0.77
0.69,0.73
0.7,0.71
0.7,0.71
0.67,0.7
0.67,0.7
0.67,0.7
0.68,0.7
0.68,0.71
0.69,0.72
0.7,0.73
0.71,0.74
0.73,0.76
0.74,0.77
0.76,0.79
0.78,0.8
0.79,0.82
0.81,0.84
0.83,0.86
0.85,0.87
0.87,0.89
0.88,0.91
0.9,0.93
5,0.95
0.96,0.97
0.98,0.99
1.68,5
1.02,5
1.08,5
1.04,5
5,1.09
5,2.37
1.13,2.39
1.13,2.4
1.16,2.42
2.45,1.46
1.28,1.47
1.43,1.48
1.3,1.5
1.31,1.27
1.47,2.5
1.35,2.52
1.28,1.57
1.32,2.55
1.32,2.56
1.34,2.58
1.37,2.59
1.39,2.6
1.4,2.62
1.42,1.64
1.43,1.48
1.43,1.46
1.42,1.45
1.42,1.45
1.41,1.45
1.41,1.44
1.4,5
1.4,1.61
1.4,1.61
1.4,1.61
1.4,1.61
1.4,1.61
1.4,1.44
1.39,1.44
1.39,1.43
1.39,1.45
1.39,1.45
1.39,1.42
1.39,1.42
1.39,1.41
1.39,1.41
1.39,1.41
1.39,1.41
1.41,1.41
1.39,1.42
1.38,1.42
1.38,1.4
1.38,1.4
1.38,1.39
1.38,1.39
1.38,1.39
1.38,1.39
1.38,1.4
1.38,1.39
1.38,1.38
1.38,1.38
1.39,1.38
1.4,1.38
1.39,1.38
0.53,1.38
0.52,1.38
0.51,1.38
0.5,1.39
0,1.39
0,1.39
0,1.4
1.42,1.42
0,1.4
0,1.4
0,1.41
0,0
0,1.41
0,1.42
0,1.42
0.77,1.43
0,1.44
0,1.46
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.5
0,0.51
0,0.53
0.51,1.54
0.52,1.55
0.54,1.56
0.55,0.59
0.57,1.57
0.59,1.57
0.65,1.6
0.67,1.61
0.69,0.72
0.7,0.74
0.73,0.75
0.74,1.63
0.76,0.79
0.78,1.85
0.8,1.65
0.82,0.85
0.84,0.87
0.86,0.89
0.88,0.9
0.92,0.93
0.92,0.95
0.94,0.96
1.76,0.98
1.77,1
1.02,1.02
1.04,1.04
1.79,1.06
1.79,1.74
1.8,1.1
3.44,2.12
5,2.12
1.12,2.14
1.17,2.16
1.16,1.56
1.18,1.57
1.2,1.59
1.22,1.62
1.44,2.22
2.28,1.28
1.27,1.3
1.29,1.33
1.31,1.84
1.33,1.85
1.35,1.38
1.39,1.4
1.42,1.41
1.4,1.89
1.42,1.89
1.44,2.41
1.46,1.89
1.48,1.51
1.49,1.52
1.92,1.54
1.56,1.55
1.67,1.57
1.59,1.58
1.57,1.59
1.57,1.61
1.58,2.55
1.59,2.56
1.6,1.64
1.61,2.58
1.62,1.77
1.63,1.78
1.64,1.79
1.66,2.06
1.67,2.62
1.68,2.63
1.68,2.65
1.68,1.73
1.69,1.73
1.69,1.77
1.7,5
1.71,1.77
1.72,1.75
1.73,1.76
1.75,1.77
1.76,1.78
1.78,1.8
1.79,1.82
1.81,1.83
1.83,1.85
1.84,1.87
1.86,1.88
1.88,1.91
1.9,1.93
1.92,4.51
1.93,2.89
1.95,2.89
1.97,2.91
1.99,2.04
2.02,2.05
2.02,2.09
2.04,2.94
2.05,2.08
2.07,2.1
2.08,2.12
2.13,2.99
2.1,3.01
2.1,3.03
2.1,3.05
2.1,2.21
2.11,2.22
2.11,2.09
2.11,2.09
2.11,2.09
2.12,2.1
2.12,2.1
2.13,2.12
2.15,5
2.34,5
2.45,2.16
2.18,2.17
2.2,2.18
2.2,2.19
2.21,2.21
2.23,2.22
2.26,2.23
2.26,2.24
5,2.26
2.29,2.27
2.29,2.28
2.3,2.3
2.32,2.31
2.33,2.33
2.35,2.35
2.36,2.37
2.38,2.39
2.39,2.41
2.41,2.42
2.43,2.44
2.45,2.46
2.47,2.48
2.49,2.52
2.51,2.53
2.53,2.55
2.55,2.57
2.57,2.6
2.59,2.6
2.61,2.61
2.62,2.18
2.64,2.64
2.64,2.64
2.64,2.64
2.64,2.64
2.63,2.64
2.63,2.64
2.64,2.64
2.64,2.64
2.64,2.64
2.64,2.64
2.64,2.64
2.64,2.64
2.64,2.63
2.65,2.63
2.65,2.63
2.66,2.63
2.64,2.64
2.64,2.64
2.65,2.64
2.66,2.64
5,2.64
5,2.65
2.69,2.65
5,2.65
5,2.66
3.69,2.66
3.69,2.66
3.65,2.66
3.64,5
3.64,5
3.64,5
3.63,5
3.63,5
3.63,5
3.63,5
3.64,5
3.64,5
2.73,3.64
3.7,3.64
4.85,3.64
4.85,3.64
4.43,3.64
0.8,3.64
0.79,3.65
0.79,3.66
0.79,3.65
0.82,3.71
0.8,4.86
0.79,4.86
0.79,4.86
0.8,3.71
0.82,3.71
0.8,4.86
0.8,3.71
0.8,3.72
0.8,3.72
0.8,4.86
0.8,4.86
0.8,4.86
0.81,3.72
0.83,3.72
0.84,3.74
0.83,3.75
0.85,3.76
0.85,3.77
0.87,3.79
0.89,3.81
0.92,3.82
0.94,3.84
4.52,3.86
0.98,3.87
0.98,3.89
1,3.91
1.02,3.93
1.04,3.93
1.07,3.94
1.08,3.96
1.11,3.98
1.13,5
1.15,4.02
1.17,4.04
1.19,4.05
1.2,4.07
1.21,4.94
1.22,4.94
1.21,4.94
1.2,1.23
1.2,1.23
1.2,1.23
1.2,1.23
1.21,1.23
1.21,1.23
1.21,1.23
1.21,1.23
1.21,1.24
1.21,1.24
1.21,1.24
1.21,1.25
1.21,1.24
1.22,4.94
1.22,1.25
1.23,1.25
1.22,1.26
1.22,1.26
1.23,1.26
1.23,1.26
1.23,1.25
1.23,1.25
1.22,5
1.22,5
1.22,5
1.22,4.95
1.22,5
1.22,5
1.22,4.72
1.16,4.73
1.22,4.73
1.21,5
1.21,1.26
1.21,5
1.21,1.23
1.21,1.22
1.21,1.23
1.21,1.31
1.21,1.31
1.22,5
1.22,1.22
1.22,1.22
1.28,1.22
1.23,1.22
1.23,1.22
1.22,1.22
1.23,1.22
1.23,1.22
1.23,1.22
1.24,1.23
5,1.26
0.63,5
0.63,5
1.27,1.25
0.61,1.24
1.08,1.24
1.08,1.24
1.08,1.25
5,5
0.6,5
0.59,5
0.58,5
5,5
1.29,5
0.57,5
0.57,5
0.57,5
0.57,5
0.57,5
0.57,1.09
0.56,5
0.55,5
0.55,0.6
0.54,0.59
0.54,0.59
0.54,0.58
0.54,0.58
0.53,0.57
0.64,0.58
0.64,0.57
0.64,0.58
0.65,0.58
0.55,0.59
0.68,0.6
0.7,0.61
0.7,0.63
0.6,5
0.62,5
0.76,5
0.78,5
0.8,5
0.82,5
0.7,0.75
0.86,1.28
0.88,1.29
0.95,0.79
0.97,0.81
0.94,0.83
1,0.85
0.95,1.45
0.95,5
0.79,1.45
0.79,1.37
0.8,1.44
0.79,1.37
0.8,1.44
0.8,1.37
0.8,1.37
0.8,1.37
0.8,1.38
0.8,1.38
0.8,1.38
0.8,1.38
0.81,1.38
0.81,1.39
0.81,1.39
0.82,1.4
0.83,1.41
0.84,1.41
0.85,1.43
0.87,1.44
0.88,1.45
0.9,1.47
0.92,1.49
0.94,1.5
0.96,1.52
0.98,1.54
1,1.56
1.01,1.57
1.03,1.59
1.05,1.61
1.07,1.62
1.35,1.64
1.1,1.65
1.11,1.67
1.13,1.68
1.15,1.7
1.17,1.72
1.37,1.73
1.39,1.75
1.28,1.77
1.42,1.78
1.27,1.8
1.3,1.82
1.45,1.83
1.31,1.85
1.32,1.86
1.31,5
1.31,5
1.3,5
1.3,5
1.3,5
1.31,5
1.31,5
1.31,5
1.31,1.89
1.32,1.36
1.33,1.36
1.34,1.36
1.34,1.37
1.34,1.37
1.35,1.37
1.35,1.38
1.34,1.37
1.35,1.37
1.35,1.37
1.35,1.37
1.35,1.37
1.36,1.56
1.35,1.38
1.35,1.57
1.34,1.43
1.34,1.54
1.34,1.36
1.34,1.35
1.34,1.35
1.34,1.35
1.34,1.35
1.34,1.35
1.34,1.35
1.33,1.34
1.33,1.34
1.34,1.34
1.34,1.34
1.34,1.34
1.34,1.34
1.34,1.34
1.34,1.34
1.34,1.35
1.34,1.35
1.34,1.35
1.35,1.35
1.35,1.36
1.36,1.36
1.37,1.37
1.37,1.38
1.38,1.39
1.4,1.39
1.4,1.4
1.41,1.41
1.42,1.42
1.43,1.43
1.45,1.44
1.46,1.45
1.47,1.46
1.48,1.47
1.49,1.48
1.5,1.49
1.51,1.5
1.52,1.51
0.61,1.52
0.61,1.53
0.61,1.54
0.62,1.55
0.61,1.56
0.62,1.57
0.62,1.58
0.63,1.59
0.63,1.6
0.64,1.62
0.64,1.63
0.65,1.65
0.66,1.66
0.67,1.68
0.68,1.7
0.68,1.71
0.69,1.73
0.7,1.75
0.71,1.77
0.72,1.79
0.73,1.8
0.74,1.82
0.75,1.84
0.76,1.86
0.77,1.88
0.78,1.89
0.79,1.91
0.8,1.93
0.81,1.95
0.82,1.97
0.83,1.98
0.84,2
0.85,2.02
0.85,2.04
0.87,2.05
0.87,2.07
0.89,2.09
1.9,2.11
0.91,2.12
0.91,2.14
0.91,2.15
0.9,2.15
0.9,2.15
0.9,2.15
0.9,2.15
1.94,2.15
1.94,2.17
1.94,2.22
1.94,5
1.93,2.21
1.94,2.21
1.94,2.21
1.94,2.22
1.95,2.22
1.96,2.24
1.74,2.24
1.98,2.27
1.99,2.27
1.86,2.29
2.03,3.05
1.87,2.32
1.88,2.34
1.9,2.36
1.92,2.38
1.93,2.33
2.14,2.34
1.98,2.36
2,2.37
2.02,2.39
2.23,2.4
2.25,2.42
2.27,2.44
2.3,2.45
2.32,2.47
2.33,2.49
2.35,2.5
2.37,2.52
2.4,2.53
2.55,2.54
2.57,2.55
2.58,2.57
2.59,2.58
2.59,2.58
2.59,2.58
2.59,2.58
2.45,2.58
2.44,2.58
2.44,2.58
2.44,2.58
2.44,2.58
2.43,2.58
2.43,2.58
2.43,2.58
2.43,2.59
2.43,5
2.37,2.69
2.13,2.6
2.14,2.6
1.94,2.45
1.77,2.44
1.69,2.44
1.62,2.44
1.62,2.44
1.62,2.44
1.49,2.44
1.45,2.44
1.42,2.45
1.38,5
1.33,5
1.3,5
1.31,5
1.25,5
1.31,5
1.22,5
1.19,5
1.19,5
1.32,5
4.3,5
1.41,5
1.28,1.48
1.24,5
1.31,1.5
1.27,1.51
1.28,5
4.31,1.54
1.43,1.56
5,1.56
1.14,1.59
1.14,5
1.15,5
1.15,5
1.16,5
1.17,1.69
1.18,5
1.2,5
1.21,5
1.22,1.28
1.24,5
1.53,5
1.27,5
1.27,5
1.29,5
1.31,5
1.33,5
1.34,5
1.36,5
1.66,5
1.68,5
1.7,5
0.84,5
0.85,5
1.83,5
1.73,5
1.75,5
1.9,5
1.92,5
1.94,5
1.56,5
1.57,5
2.02,5
2.03,5
2.05,5
2.03,5
2.04,5
2.06,5
2.08,5
2.1,5
2.12,5
2.13,5
2.15,5
2.15,5
1.75,5
1.08,5
1.08,5
1.74,1.78
1.74,1.77
1.08,1.77
1.08,1.77
1.08,1.78
1.08,1.78
1.74,5
1.08,1.79
1.08,5
1.08,5
1.08,5
1.08,5
1.08,5
1.08,5
1.08,5
1.09,5
1.09,5
1.1,5
1.1,5
1.1,5
1.1,5
1.09,5
1.09,5
1.09,5
1.09,5
1.08,5
1.77,5
1.55,5
1.54,5
1.54,5
1.76,5
1.76,5
1.76,5
1.08,1.11
1.07,1.11
1.06,1.1
1.06,1.1
1.06,1.1
1.06,1.1
1.06,1.1
1.06,1.1
1.06,1.1
1.06,5
1.06,1.1
1.06,1.1
1.06,1.1
1.06,1.1
1.07,1.1
1.07,1.11
1.07,5
1.08,5
1.08,2.88
1.09,5
1.1,2.91
1.79,5
1.8,2.92
1.81,2.18
1.17,1.86
1.18,2.95
1.17,5
1.17,2.97
1.18,2.98
1.18,2.35
1.19,2.42
1.2,2.28
1.21,2.29
1.22,2.29
1.23,2.22
1.24,2.23
1.25,2.23
1.26,2.33
1.27,1.3
1.27,1.31
1.28,1.31
1.29,1.32
1.3,1.33
1.32,1.34
1.32,1.34
1.34,1.35
1.34,1.36
1.35,1.37
1.36,1.38
1.38,1.39
1.39,1.41
1.41,1.42
1.42,2.12
1.44,2.12
1.46,2.13
1.46,2.14
1.44,2.15
1.46,2.16
0.6,2.17
0.61,2.18
0.61,2.19
0.61,2.2
0.61,2.21
0.61,2.24
0.61,2.25
0.62,2.25
0.62,2.27
0.62,2.28
0.63,2.28
0.63,2.3
0.64,1.73
1.61,2.34
1.63,2.35
1.65,2.37
1.67,2.39
1.69,2.41
1.71,2.43
1.73,2.44
1.75,2.46
1.77,2.48
1.79,2.5
1.81,2.52
1.83,2.54
1.85,2.56
1.87,2.57
1.89,2.6
1.91,2.62
1.93,2.63
1.95,2.65
1.97,2.67
0.85,2.69
2,2.7
2.02,2.72
2.02,2.73
0.87,0.89
0.87,0.89
0.87,0.89
0.87,0.89
0.87,2.73
0.87,2.04
0.87,2.78
0.87,2.04
1.48,0.91
1.48,0.91
1.47,2.03
0.84,2.03
0.84,2.03
0.84,2.04
0.83,2.03
0.83,0.92
0.83,0.92
0.83,0.92
0.83,2.03
0.82,2.03
0.82,2.03
0.82,2.03
0.82,2.04
0.81,0.85
0.81,1.49
5,0.85
0.9,0.84
0.8,0.85
0.88,0.84
0.8,0.82
0.79,0.82
0.79,0.81
0.78,0.81
0.77,0.8
0.78,0.8
0.78,0.81
0.78,0.82
0.79,0.82
0.81,0.83
0.81,0.85
0.83,0.86
0.85,0.88
0.86,0.89
0.87,5
0.89,5
0.91,0.94
0.93,0.97
0.95,0.98
0.97,0.99
0.99,1.01
1.01,2.24
1.03,2.26
1.04,2.27
1.06,2.29
1.08,2.3
1.1,1.13
1.12,5
1.14,5
1.15,2.36
1.17,2.37
1.19,2.39
1.21,2.41
1.23,2.42
1.25,1.28
1.27,1.3
1.28,1.31
1.3,1.62
1.32,1.35
1.34,1.65
1.36,1.66
1.37,2.54
1.39,2.56
1.41,1.46
1.4,1.43
1.4,1.43
1.39,1.42
1.38,1.43
1.38,1.42
1.37,1.63
1.37,1.63
1.37,5
1.37,5
1.37,1.41
1.37,1.41
1.37,1.42
1.37,1.42
1.36,1.39
1.36,1.39
1.36,1.39
1.36,1.38
1.36,1.39
1.36,1.38
1.36,1.38
1.38,5
1.36,1.58
1.38,1.4
1.35,1.37
1.35,1.37
1.35,1.36
1.35,1.36
1.35,1.36
1.35,1.36
1.35,1.4
1.35,1.36
1.35,1.36
1.35,1.36
1.35,1.35
1.37,1.35
1.38,1.35
1.36,1.35
0.59,1.35
0.58,1.35
0.57,1.35
0.57,1.36
0.57,1.36
1.38,1.37
1.41,1.37
1.38,1.37
1.39,0.58
0.54,0.57
0.53,0.57
0.52,0.57
0.52,1.39
0.52,1.39
0.79,1.41
0.52,1.41
0.51,1.41
0.52,1.41
0.79,1.41
0.52,1.4
0.79,1.41
0.53,1.41
0.61,1.42
0.54,1.42
0.54,1.44
0.55,1.44
0.55,1.52
0.56,1.53
0.57,1.55
0.58,1.56
0.59,1.57
0.6,0.67
0.6,0.65
0.59,0.64
0.59,0.64
0.59,0.63
0.59,0.63
0.59,0.63
0.59,0.63
0.58,0.62
0.58,0.62
0.58,0.62
0.57,0.62
0.57,0.63
0.57,0.62
0.57,0.61
0.57,0.62
0.57,0.62
0.58,0.63
0.59,0.64
0.6,0.64
0.61,0.65
0.66,0.66
0.68,0.68
0.67,0.69
0.68,0.71
0.7,0.73
0.72,0.75
0.74,0.76
0.75,0.78
0.77,0.8
0.79,0.82
0.81,0.83
0.82,0.85
0.84,0.87
0.86,0.89
0.88,0.9
0.89,0.92
0.91,0.94
0.92,0.95
0.94,0.96
0.95,0.98
0.96,0.98
0.96,0.98
0.96,0.98
0.96,0.98
0.96,0.99
0.96,0.99
0.96,0.99
0.97,1
0.97,1
0.98,1
0.99,1.01
1,1.03
1.01,1.04
1.03,1.06
1.04,1.07
1.06,1.09
1.08,1.11
1.1,1.12
1.11,1.14
1.16,1.16
1.15,1.18
1.17,1.2
1.19,1.22
1.21,1.24
1.23,2.25
1.25,1.27
1.27,1.29
1.28,1.31
1.3,1.33
1.32,2.34
1.34,1.37
1.35,1.38
1.37,1.4
1.39,1.41
1.43,1.42
1.44,1.43
1.45,1.45
1.46,1.46
1.44,1.47
1.45,2.47
1.45,2.47
1.46,2.48
1.46,2.49
1.47,2.5
1.48,1.51
1.48,1.52
1.49,1.62
1.5,1.63
1.52,1.97
1.52,2
1.51,2
1.52,1.66
1.53,1.56
1.53,1.56
1.54,1.57
1.54,1.57
1.55,1.58
1.56,1.58
1.57,1.59
1.58,1.6
1.59,1.61
1.6,1.62
1.61,1.64
1.63,1.65
1.64,1.66
1.65,1.68
1.66,1.7
1.68,1.71
1.69,1.73
1.7,1.74
1.71,1.81
1.73,1.82
1.74,2.77
1.76,2.78
1.77,1.8
1.79,4.52
1.81,1.84
1.82,1.84
1.83,1.86
1.85,1.87
1.87,1.9
1.88,1.93
1.9,2.87
1.92,1.97
1.95,2.04
1.95,1.98
1.96,1.99
1.98,2
2,2.02
2.01,2.06
2.09,2.08
2.09,2.08
2.06,2.09
2.07,2.12
2.08,2.11
2.09,2.13
2.11,2.09
2.13,2.09
2.14,2.1
2.13,2.11
2.15,2.12
2.15,2.14
2.17,2.15
2.18,2.16
2.19,2.18
2.2,5
2.22,5
2.28,2.23
2.5,5
2.29,2.24
2.27,2.25
2.28,2.27
2.29,2.28
2.31,2.29
2.31,2.3
2.32,2.32
2.34,2.33
2.35,2.34
2.37,2.35
5,2.37
2.41,2.38
2.41,2.39
2.41,2.4
2.4,2.42
2.41,2.43
2.41,2.45
2.42,2.47
2.43,2.49
2.44,2.51
2.45,2.52
2.53,2.54
2.55,2.57
2.57,2.61
2.59,2.64
2.61,2.66
2.63,4.41
2.64,2.65
2.64,2.65
2.64,2.65
2.64,2.65
2.64,2.64
2.64,2.64
2.64,2.64
2.64,2.64
2.55,2.64
2.54,2.64
2.55,2.64
2.55,2.64
2.54,2.64
2.54,2.64
2.54,2.64
2.55,2.64
2.55,2.64
2.64,2.64
2.64,2.64
2.64,2.64
2.64,2.64
2.66,2.64
2.65,2.64
2.65,2.64
2.65,2.64
2.65,2.64
2.66,2.64
2.66,2.64
2.66,2.64
5,2.65
5,2.66
3.67,5
2.68,2.66
2.68,2.66
3.64,2.67
3.62,2.67
3.61,2.68
3.61,5
3.61,5
3.61,5
3.61,5
3.62,5
2.73,3.62
4.85,3.62
5,3.62
4.85,3.62
4.85,3.62
0.77,3.62
0.76,3.62
0.76,3.63
4.43,3.63
0.78,4.87
0.75,4.89
0.75,5
0.75,4.87
0.75,5
0.76,5
0.76,4.87
0.76,5
0.77,5
0.77,5
0.78,4.87
0.79,4.87
0.81,4.87
0.82,4.88
0.84,3.76
0.86,4.88
0.88,0.93
0.9,0.94
0.91,0.96
0.93,0.98
0.95,1
0.98,3.89
0.99,2.27
1.02,2.25
1.04,2.27
1.07,2.2
1.09,5
1.11,5
1.13,5
1.14,3.98
1.16,4
1.18,4.02
1.2,4.04
1.22,4.04
1.21,4.95
1.21,4.7
1.2,4.69
1.2,1.23
1.2,4.7
1.2,4.7
1.2,1.24
1.21,1.24
1.21,1.24
1.21,1.25
1.23,1.26
1.24,1.27
1.25,1.27
1.26,1.29
1.27,1.3
1.28,1.31
1.29,1.32
1.3,1.33
1.31,1.34
1.31,4.76
1.31,4.76
1.31,1.33
1.31,4.76
1.31,4.76
1.31,4.76
1.3,4.77
1.32,4.76
1.3,4.76
1.33,4.76
1.32,4.76
1.3,5
1.3,4.77
1.3,5
1.3,5
1.3,1.31
